"site","Time","Date","Dissolved Oxygen","TimeStamp"
"NeuseDown1",02:15:00,2017-11-28,10.67,"After"
"NeuseDown1",02:30:00,2017-11-28,10.6533,"After"
"NeuseDown1",02:45:00,2017-11-28,10.6433,"After"
"NeuseDown1",03:00:00,2017-11-28,10.6433,"After"
"NeuseDown1",03:15:00,2017-11-28,10.6333,"After"
"NeuseDown1",03:30:00,2017-11-28,10.6233,"After"
"NeuseDown1",03:45:00,2017-11-28,10.6267,"After"
"NeuseDown1",04:00:00,2017-11-28,10.6133,"After"
"NeuseDown1",04:15:00,2017-11-28,10.6233,"After"
"NeuseDown1",04:30:00,2017-11-28,10.6167,"After"
"NeuseDown1",04:45:00,2017-11-28,10.6233,"After"
"NeuseDown1",05:00:00,2017-11-28,10.6367,"After"
"NeuseDown1",05:15:00,2017-11-28,10.6333,"After"
"NeuseDown1",05:30:00,2017-11-28,10.6367,"After"
"NeuseDown1",05:45:00,2017-11-28,10.6367,"After"
"NeuseDown1",06:00:00,2017-11-28,10.6433,"After"
"NeuseDown1",06:15:00,2017-11-28,10.6433,"After"
"NeuseDown1",06:30:00,2017-11-28,10.65,"After"
"NeuseDown1",06:45:00,2017-11-28,10.65,"After"
"NeuseDown1",07:00:00,2017-11-28,10.6433,"After"
"NeuseDown1",07:15:00,2017-11-28,10.6333,"After"
"NeuseDown1",07:30:00,2017-11-28,10.64,"After"
"NeuseDown1",07:45:00,2017-11-28,10.65,"After"
"NeuseDown1",08:00:00,2017-11-28,10.6733,"After"
"NeuseDown1",08:15:00,2017-11-28,10.67,"After"
"NeuseDown1",08:30:00,2017-11-28,10.6767,"After"
"NeuseDown1",08:45:00,2017-11-28,10.6833,"After"
"NeuseDown1",09:00:00,2017-11-28,10.6867,"After"
"NeuseDown1",09:15:00,2017-11-28,10.6933,"After"
"NeuseDown1",09:30:00,2017-11-28,10.6867,"After"
"NeuseDown1",09:45:00,2017-11-28,10.7067,"After"
"NeuseDown1",10:00:00,2017-11-28,10.73,"After"
"NeuseDown1",10:15:00,2017-11-28,10.7367,"After"
"NeuseDown1",10:30:00,2017-11-28,10.7433,"After"
"NeuseDown1",10:45:00,2017-11-28,10.7367,"After"
"NeuseDown1",11:00:00,2017-11-28,10.74,"After"
"NeuseDown1",11:15:00,2017-11-28,10.7467,"After"
"NeuseDown1",11:30:00,2017-11-28,10.7667,"After"
"NeuseDown1",11:45:00,2017-11-28,10.78,"After"
"NeuseDown1",12:00:00,2017-11-28,10.7833,"After"
"NeuseDown1",12:15:00,2017-11-28,10.7967,"After"
"NeuseDown1",12:30:00,2017-11-28,10.8133,"After"
"NeuseDown1",12:45:00,2017-11-28,10.8267,"After"
"NeuseDown1",13:00:00,2017-11-28,10.84,"After"
"NeuseDown1",13:15:00,2017-11-28,10.84,"After"
"NeuseDown1",13:30:00,2017-11-28,10.8567,"After"
"NeuseDown1",13:45:00,2017-11-28,10.8767,"After"
"NeuseDown1",14:00:00,2017-11-28,10.9,"After"
"NeuseDown1",14:15:00,2017-11-28,10.9167,"After"
"NeuseDown1",14:30:00,2017-11-28,10.9567,"After"
"NeuseDown1",14:45:00,2017-11-28,10.99,"After"
"NeuseDown1",15:00:00,2017-11-28,10.9833,"After"
"NeuseDown1",15:15:00,2017-11-28,11.0033,"After"
"NeuseDown1",15:30:00,2017-11-28,11.01,"After"
"NeuseDown1",15:45:00,2017-11-28,11.0233,"After"
"NeuseDown1",16:00:00,2017-11-28,11.0167,"After"
"NeuseDown1",16:15:00,2017-11-28,11.0467,"After"
"NeuseDown1",16:30:00,2017-11-28,11.0367,"After"
"NeuseDown1",16:45:00,2017-11-28,11.0333,"After"
"NeuseDown1",17:00:00,2017-11-28,11.0833,"After"
"NeuseDown1",17:15:00,2017-11-28,11.11,"After"
"NeuseDown1",17:30:00,2017-11-28,11.0867,"After"
"NeuseDown1",17:45:00,2017-11-28,11.0633,"After"
"NeuseDown1",18:00:00,2017-11-28,11.0633,"After"
"NeuseDown1",18:15:00,2017-11-28,11.0833,"After"
"NeuseDown1",18:30:00,2017-11-28,11.0833,"After"
"NeuseDown1",18:45:00,2017-11-28,11.0633,"After"
"NeuseDown1",19:00:00,2017-11-28,11.0467,"After"
"NeuseDown1",19:15:00,2017-11-28,11.05,"After"
"NeuseDown1",19:30:00,2017-11-28,11.0333,"After"
"NeuseDown1",19:45:00,2017-11-28,11.0033,"After"
"NeuseDown1",20:00:00,2017-11-28,10.9833,"After"
"NeuseDown1",20:15:00,2017-11-28,10.9933,"After"
"NeuseDown1",20:30:00,2017-11-28,10.9767,"After"
"NeuseDown1",20:45:00,2017-11-28,10.9667,"After"
"NeuseDown1",21:00:00,2017-11-28,10.94,"After"
"NeuseDown1",21:15:00,2017-11-28,10.94,"After"
"NeuseDown1",21:30:00,2017-11-28,10.92,"After"
"NeuseDown1",21:45:00,2017-11-28,10.89,"After"
"NeuseDown1",22:00:00,2017-11-28,10.8867,"After"
"NeuseDown1",22:15:00,2017-11-28,10.9,"After"
"NeuseDown1",22:30:00,2017-11-28,10.87,"After"
"NeuseDown1",22:45:00,2017-11-28,10.8367,"After"
"NeuseDown1",23:00:00,2017-11-28,10.8267,"After"
"NeuseDown1",23:15:00,2017-11-28,10.81,"After"
"NeuseDown1",23:30:00,2017-11-28,10.8067,"After"
"NeuseDown1",23:45:00,2017-11-28,10.8233,"After"
"NeuseDown1",00:00:00,2017-11-29,10.8433,"After"
"NeuseDown1",00:15:00,2017-11-29,10.84,"After"
"NeuseDown1",00:30:00,2017-11-29,10.85,"After"
"NeuseDown1",00:45:00,2017-11-29,10.8633,"After"
"NeuseDown1",01:00:00,2017-11-29,10.8667,"After"
"NeuseDown1",01:15:00,2017-11-29,10.85,"After"
"NeuseDown1",01:30:00,2017-11-29,10.8367,"After"
"NeuseDown1",01:45:00,2017-11-29,10.8233,"After"
"NeuseDown1",02:00:00,2017-11-29,10.83,"After"
"NeuseDown1",02:15:00,2017-11-29,10.8267,"After"
"NeuseDown1",02:30:00,2017-11-29,10.81,"After"
"NeuseDown1",02:45:00,2017-11-29,10.81,"After"
"NeuseDown1",03:00:00,2017-11-29,10.7867,"After"
"NeuseDown1",03:15:00,2017-11-29,10.79,"After"
"NeuseDown1",03:30:00,2017-11-29,10.77,"After"
"NeuseDown1",03:45:00,2017-11-29,10.7667,"After"
"NeuseDown1",04:00:00,2017-11-29,10.7567,"After"
"NeuseDown1",04:15:00,2017-11-29,10.7467,"After"
"NeuseDown1",04:30:00,2017-11-29,10.75,"After"
"NeuseDown1",04:45:00,2017-11-29,10.7367,"After"
"NeuseDown1",05:00:00,2017-11-29,10.7333,"After"
"NeuseDown1",05:15:00,2017-11-29,10.7,"After"
"NeuseDown1",05:30:00,2017-11-29,10.7,"After"
"NeuseDown1",05:45:00,2017-11-29,10.6833,"After"
"NeuseDown1",06:00:00,2017-11-29,10.6967,"After"
"NeuseDown1",06:15:00,2017-11-29,10.6767,"After"
"NeuseDown1",06:30:00,2017-11-29,10.6767,"After"
"NeuseDown1",06:45:00,2017-11-29,10.6567,"After"
"NeuseDown1",07:00:00,2017-11-29,10.6433,"After"
"NeuseDown1",07:15:00,2017-11-29,10.6433,"After"
"NeuseDown1",07:30:00,2017-11-29,10.6333,"After"
"NeuseDown1",07:45:00,2017-11-29,10.6333,"After"
"NeuseDown1",08:00:00,2017-11-29,10.6233,"After"
"NeuseDown1",08:15:00,2017-11-29,10.6167,"After"
"NeuseDown1",08:30:00,2017-11-29,10.6167,"After"
"NeuseDown1",08:45:00,2017-11-29,10.61,"After"
"NeuseDown1",09:00:00,2017-11-29,10.5967,"After"
"NeuseDown1",09:15:00,2017-11-29,10.61,"After"
"NeuseDown1",09:30:00,2017-11-29,10.61,"After"
"NeuseDown1",09:45:00,2017-11-29,10.5967,"After"
"NeuseDown1",10:00:00,2017-11-29,10.5767,"After"
"NeuseDown1",10:15:00,2017-11-29,10.5667,"After"
"NeuseDown1",10:30:00,2017-11-29,10.61,"After"
"NeuseDown1",10:45:00,2017-11-29,10.6,"After"
"NeuseDown1",11:00:00,2017-11-29,10.61,"After"
"NeuseDown1",11:15:00,2017-11-29,10.6067,"After"
"NeuseDown1",11:30:00,2017-11-29,10.5867,"After"
"NeuseDown1",11:45:00,2017-11-29,10.6,"After"
"NeuseDown1",12:00:00,2017-11-29,10.5933,"After"
"NeuseDown1",12:15:00,2017-11-29,10.6067,"After"
"NeuseDown1",12:30:00,2017-11-29,10.63,"After"
"NeuseDown1",12:45:00,2017-11-29,10.6333,"After"
"NeuseDown1",13:00:00,2017-11-29,10.6533,"After"
"NeuseDown1",13:15:00,2017-11-29,10.6633,"After"
"NeuseDown1",13:30:00,2017-11-29,10.68,"After"
"NeuseDown1",13:45:00,2017-11-29,10.69,"After"
"NeuseDown1",14:00:00,2017-11-29,10.7133,"After"
"NeuseDown1",14:15:00,2017-11-29,10.7267,"After"
"NeuseDown1",14:30:00,2017-11-29,10.7533,"After"
"NeuseDown1",14:45:00,2017-11-29,10.7767,"After"
"NeuseDown1",15:00:00,2017-11-29,10.7733,"After"
"NeuseDown1",15:15:00,2017-11-29,10.7833,"After"
"NeuseDown1",15:30:00,2017-11-29,10.79,"After"
"NeuseDown1",15:45:00,2017-11-29,10.7833,"After"
"NeuseDown1",16:00:00,2017-11-29,10.7767,"After"
"NeuseDown1",16:15:00,2017-11-29,10.7867,"After"
"NeuseDown1",16:30:00,2017-11-29,10.78,"After"
"NeuseDown1",16:45:00,2017-11-29,10.7733,"After"
"NeuseDown1",17:00:00,2017-11-29,10.79,"After"
"NeuseDown1",17:15:00,2017-11-29,10.7733,"After"
"NeuseDown1",17:30:00,2017-11-29,10.7767,"After"
"NeuseDown1",17:45:00,2017-11-29,10.7667,"After"
"NeuseDown1",18:00:00,2017-11-29,10.7667,"After"
"NeuseDown1",18:15:00,2017-11-29,10.7767,"After"
"NeuseDown1",18:30:00,2017-11-29,10.7667,"After"
"NeuseDown1",18:45:00,2017-11-29,10.7533,"After"
"NeuseDown1",19:00:00,2017-11-29,10.7467,"After"
"NeuseDown1",19:15:00,2017-11-29,10.76,"After"
"NeuseDown1",19:30:00,2017-11-29,10.7433,"After"
"NeuseDown1",19:45:00,2017-11-29,10.75,"After"
"NeuseDown1",20:00:00,2017-11-29,10.7567,"After"
"NeuseDown1",20:15:00,2017-11-29,10.7567,"After"
"NeuseDown1",20:30:00,2017-11-29,10.75,"After"
"NeuseDown1",20:45:00,2017-11-29,10.73,"After"
"NeuseDown1",21:00:00,2017-11-29,10.7067,"After"
"NeuseDown1",21:15:00,2017-11-29,10.6967,"After"
"NeuseDown1",21:30:00,2017-11-29,10.6867,"After"
"NeuseDown1",21:45:00,2017-11-29,10.6733,"After"
"NeuseDown1",22:00:00,2017-11-29,10.66,"After"
"NeuseDown1",22:15:00,2017-11-29,10.6467,"After"
"NeuseDown1",22:30:00,2017-11-29,10.6167,"After"
"NeuseDown1",22:45:00,2017-11-29,10.61,"After"
"NeuseDown1",23:00:00,2017-11-29,10.6167,"After"
"NeuseDown1",23:15:00,2017-11-29,10.59,"After"
"NeuseDown1",23:30:00,2017-11-29,10.5767,"After"
"NeuseDown1",23:45:00,2017-11-29,10.5767,"After"
"NeuseDown1",00:00:00,2017-11-30,10.5767,"After"
"NeuseDown1",00:15:00,2017-11-30,10.5433,"After"
"NeuseDown1",00:30:00,2017-11-30,10.53,"After"
"NeuseDown1",00:45:00,2017-11-30,10.53,"After"
"NeuseDown1",01:00:00,2017-11-30,10.5433,"After"
"NeuseDown1",01:15:00,2017-11-30,10.5267,"After"
"NeuseDown1",01:30:00,2017-11-30,10.5367,"After"
"NeuseDown1",01:45:00,2017-11-30,10.5133,"After"
"NeuseDown1",02:00:00,2017-11-30,10.4967,"After"
"NeuseDown1",02:15:00,2017-11-30,10.4733,"After"
"NeuseDown1",02:30:00,2017-11-30,10.4467,"After"
"NeuseDown1",02:45:00,2017-11-30,10.4233,"After"
"NeuseDown1",03:00:00,2017-11-30,10.42,"After"
"NeuseDown1",03:15:00,2017-11-30,10.43,"After"
"NeuseDown1",03:30:00,2017-11-30,10.4133,"After"
"NeuseDown1",03:45:00,2017-11-30,10.42,"After"
"NeuseDown1",04:00:00,2017-11-30,10.4067,"After"
"NeuseDown1",04:15:00,2017-11-30,10.39,"After"
"NeuseDown1",04:30:00,2017-11-30,10.3733,"After"
"NeuseDown1",04:45:00,2017-11-30,10.3933,"After"
"NeuseDown1",05:00:00,2017-11-30,10.38,"After"
"NeuseDown1",05:15:00,2017-11-30,10.4,"After"
"NeuseDown1",05:30:00,2017-11-30,10.3967,"After"
"NeuseDown1",05:45:00,2017-11-30,10.3667,"After"
"NeuseDown1",06:00:00,2017-11-30,10.37,"After"
"NeuseDown1",06:15:00,2017-11-30,10.3467,"After"
"NeuseDown1",06:30:00,2017-11-30,10.36,"After"
"NeuseDown1",06:45:00,2017-11-30,10.3733,"After"
"NeuseDown1",07:00:00,2017-11-30,10.3667,"After"
"NeuseDown1",07:15:00,2017-11-30,10.3633,"After"
"NeuseDown1",07:30:00,2017-11-30,10.3633,"After"
"NeuseDown1",07:45:00,2017-11-30,10.36,"After"
"NeuseDown1",08:00:00,2017-11-30,10.3533,"After"
"NeuseDown1",08:15:00,2017-11-30,10.3733,"After"
"NeuseDown1",08:30:00,2017-11-30,10.35,"After"
"NeuseDown1",08:45:00,2017-11-30,10.36,"After"
"NeuseDown1",09:00:00,2017-11-30,10.3633,"After"
"NeuseDown1",09:15:00,2017-11-30,10.3167,"After"
"NeuseDown1",09:30:00,2017-11-30,10.3333,"After"
"NeuseDown1",09:45:00,2017-11-30,10.35,"After"
"NeuseDown1",10:00:00,2017-11-30,10.3533,"After"
"NeuseDown1",10:15:00,2017-11-30,10.3567,"After"
"NeuseDown1",10:30:00,2017-11-30,10.34,"After"
"NeuseDown1",10:45:00,2017-11-30,10.3567,"After"
"NeuseDown1",11:00:00,2017-11-30,10.36,"After"
"NeuseDown1",11:15:00,2017-11-30,10.36,"After"
"NeuseDown1",11:30:00,2017-11-30,10.34,"After"
"NeuseDown1",11:45:00,2017-11-30,10.3267,"After"
"NeuseDown1",12:00:00,2017-11-30,10.3433,"After"
"NeuseDown1",12:15:00,2017-11-30,10.3133,"After"
"NeuseDown1",12:30:00,2017-11-30,10.2833,"After"
"NeuseDown1",12:45:00,2017-11-30,10.33,"After"
"NeuseDown1",13:00:00,2017-11-30,10.3433,"After"
"NeuseDown1",13:15:00,2017-11-30,10.3567,"After"
"NeuseDown1",13:30:00,2017-11-30,10.4,"After"
"NeuseDown1",13:45:00,2017-11-30,10.4267,"After"
"NeuseDown1",14:00:00,2017-11-30,10.46,"After"
"NeuseDown1",14:15:00,2017-11-30,10.49,"After"
"NeuseDown1",14:30:00,2017-11-30,10.6033,"After"
"NeuseDown1",14:45:00,2017-11-30,10.64,"After"
"NeuseDown1",15:00:00,2017-11-30,10.6633,"After"
"NeuseDown1",15:15:00,2017-11-30,10.6667,"After"
"NeuseDown1",15:30:00,2017-11-30,10.68,"After"
"NeuseDown1",15:45:00,2017-11-30,10.6833,"After"
"NeuseDown1",16:00:00,2017-11-30,10.7033,"After"
"NeuseDown1",16:15:00,2017-11-30,10.7233,"After"
"NeuseDown1",16:30:00,2017-11-30,10.7267,"After"
"NeuseDown1",16:45:00,2017-11-30,10.72,"After"
"NeuseDown1",17:00:00,2017-11-30,10.7233,"After"
"NeuseDown1",17:15:00,2017-11-30,10.7233,"After"
"NeuseDown1",17:30:00,2017-11-30,10.7233,"After"
"NeuseDown1",17:45:00,2017-11-30,10.7067,"After"
"NeuseDown1",18:00:00,2017-11-30,10.6667,"After"
"NeuseDown1",18:15:00,2017-11-30,10.6967,"After"
"NeuseDown1",18:30:00,2017-11-30,10.7167,"After"
"NeuseDown1",18:45:00,2017-11-30,10.7133,"After"
"NeuseDown1",19:00:00,2017-11-30,10.7133,"After"
"NeuseDown1",19:15:00,2017-11-30,10.6967,"After"
"NeuseDown1",19:30:00,2017-11-30,10.7,"After"
"NeuseDown1",19:45:00,2017-11-30,10.7067,"After"
"NeuseDown1",20:00:00,2017-11-30,10.6867,"After"
"NeuseDown1",20:15:00,2017-11-30,10.6833,"After"
"NeuseDown1",20:30:00,2017-11-30,10.6833,"After"
"NeuseDown1",20:45:00,2017-11-30,10.68,"After"
"NeuseDown1",21:00:00,2017-11-30,10.6833,"After"
"NeuseDown1",21:15:00,2017-11-30,10.68,"After"
"NeuseDown1",21:30:00,2017-11-30,10.66,"After"
"NeuseDown1",21:45:00,2017-11-30,10.6367,"After"
"NeuseDown1",22:00:00,2017-11-30,10.6267,"After"
"NeuseDown1",22:15:00,2017-11-30,10.5933,"After"
"NeuseDown1",22:30:00,2017-11-30,10.6,"After"
"NeuseDown1",22:45:00,2017-11-30,10.5867,"After"
"NeuseDown1",23:00:00,2017-11-30,10.5833,"After"
"NeuseDown1",23:15:00,2017-11-30,10.5633,"After"
"NeuseDown1",23:30:00,2017-11-30,10.5533,"After"
"NeuseDown1",23:45:00,2017-11-30,10.5333,"After"
"NeuseDown1",00:00:00,2017-12-01,10.5133,"After"
"NeuseDown1",00:15:00,2017-12-01,10.4933,"After"
"NeuseDown1",00:30:00,2017-12-01,10.47,"After"
"NeuseDown1",00:45:00,2017-12-01,10.46,"After"
"NeuseDown1",01:00:00,2017-12-01,10.4467,"After"
"NeuseDown1",01:15:00,2017-12-01,10.4433,"After"
"NeuseDown1",01:30:00,2017-12-01,10.44,"After"
"NeuseDown1",01:45:00,2017-12-01,10.43,"After"
"NeuseDown1",02:00:00,2017-12-01,10.3967,"After"
"NeuseDown1",02:15:00,2017-12-01,10.3833,"After"
"NeuseDown1",02:30:00,2017-12-01,10.4133,"After"
"NeuseDown1",02:45:00,2017-12-01,10.3867,"After"
"NeuseDown1",03:00:00,2017-12-01,10.3767,"After"
"NeuseDown1",03:15:00,2017-12-01,10.35,"After"
"NeuseDown1",03:30:00,2017-12-01,10.35,"After"
"NeuseDown1",03:45:00,2017-12-01,10.3333,"After"
"NeuseDown1",04:00:00,2017-12-01,10.3233,"After"
"NeuseDown1",04:15:00,2017-12-01,10.3233,"After"
"NeuseDown1",04:30:00,2017-12-01,10.31,"After"
"NeuseDown1",04:45:00,2017-12-01,10.2933,"After"
"NeuseDown1",05:00:00,2017-12-01,10.26,"After"
"NeuseDown1",05:15:00,2017-12-01,10.2667,"After"
"NeuseDown1",05:30:00,2017-12-01,10.2667,"After"
"NeuseDown1",05:45:00,2017-12-01,10.26,"After"
"NeuseDown1",06:00:00,2017-12-01,10.2367,"After"
"NeuseDown1",06:15:00,2017-12-01,10.22,"After"
"NeuseDown1",06:30:00,2017-12-01,10.2,"After"
"NeuseDown1",06:45:00,2017-12-01,10.1933,"After"
"NeuseDown1",07:00:00,2017-12-01,10.19,"After"
"NeuseDown1",07:15:00,2017-12-01,10.19,"After"
"NeuseDown1",07:30:00,2017-12-01,10.1767,"After"
"NeuseDown1",07:45:00,2017-12-01,10.1667,"After"
"NeuseDown1",08:00:00,2017-12-01,10.1633,"After"
"NeuseDown1",08:15:00,2017-12-01,10.1667,"After"
"NeuseDown1",08:30:00,2017-12-01,10.1633,"After"
"NeuseDown1",08:45:00,2017-12-01,10.1467,"After"
"NeuseDown1",09:00:00,2017-12-01,10.1533,"After"
"NeuseDown1",09:15:00,2017-12-01,10.1267,"After"
"NeuseDown1",09:30:00,2017-12-01,10.1333,"After"
"NeuseDown1",09:45:00,2017-12-01,10.1433,"After"
"NeuseDown1",10:00:00,2017-12-01,10.1367,"After"
"NeuseDown1",10:15:00,2017-12-01,10.1433,"After"
"NeuseDown1",10:30:00,2017-12-01,10.1333,"After"
"NeuseDown1",10:45:00,2017-12-01,10.14,"After"
"NeuseDown1",11:00:00,2017-12-01,10.1367,"After"
"NeuseDown1",11:15:00,2017-12-01,10.1367,"After"
"NeuseDown1",11:30:00,2017-12-01,10.1233,"After"
"NeuseDown1",11:45:00,2017-12-01,10.11,"After"
"NeuseDown1",12:00:00,2017-12-01,10.1333,"After"
"NeuseDown1",12:15:00,2017-12-01,10.1333,"After"
"NeuseDown1",12:30:00,2017-12-01,10.1167,"After"
"NeuseDown1",12:45:00,2017-12-01,10.15,"After"
"NeuseDown1",13:00:00,2017-12-01,10.1633,"After"
"NeuseDown1",13:15:00,2017-12-01,10.1833,"After"
"NeuseDown1",13:30:00,2017-12-01,10.1933,"After"
"NeuseDown1",13:45:00,2017-12-01,10.2,"After"
"NeuseDown1",14:00:00,2017-12-01,10.21,"After"
"NeuseDown1",14:15:00,2017-12-01,10.2167,"After"
"NeuseDown1",14:30:00,2017-12-01,10.28,"After"
"NeuseDown1",14:45:00,2017-12-01,10.3267,"After"
"NeuseDown1",15:00:00,2017-12-01,10.3533,"After"
"NeuseDown1",15:15:00,2017-12-01,10.3767,"After"
"NeuseDown1",15:30:00,2017-12-01,10.3833,"After"
"NeuseDown1",15:45:00,2017-12-01,10.3633,"After"
"NeuseDown1",16:00:00,2017-12-01,10.35,"After"
"NeuseDown1",16:15:00,2017-12-01,10.3733,"After"
"NeuseDown1",16:30:00,2017-12-01,10.38,"After"
"NeuseDown1",16:45:00,2017-12-01,10.4567,"After"
"NeuseDown1",17:00:00,2017-12-01,10.48,"After"
"NeuseDown1",17:15:00,2017-12-01,10.4967,"After"
"NeuseDown1",17:30:00,2017-12-01,10.4867,"After"
"NeuseDown1",17:45:00,2017-12-01,10.4967,"After"
"NeuseDown1",18:00:00,2017-12-01,10.51,"After"
"NeuseDown1",18:15:00,2017-12-01,10.5067,"After"
"NeuseDown1",18:30:00,2017-12-01,10.5133,"After"
"NeuseDown1",18:45:00,2017-12-01,10.5133,"After"
"NeuseDown1",19:00:00,2017-12-01,10.5167,"After"
"NeuseDown1",19:15:00,2017-12-01,10.5133,"After"
"NeuseDown1",19:30:00,2017-12-01,10.5033,"After"
"NeuseDown1",19:45:00,2017-12-01,10.4967,"After"
"NeuseDown1",20:00:00,2017-12-01,10.4767,"After"
"NeuseDown1",20:15:00,2017-12-01,10.4833,"After"
"NeuseDown1",20:30:00,2017-12-01,10.4733,"After"
"NeuseDown1",20:45:00,2017-12-01,10.45,"After"
"NeuseDown1",21:00:00,2017-12-01,10.45,"After"
"NeuseDown1",21:15:00,2017-12-01,10.44,"After"
"NeuseDown1",21:30:00,2017-12-01,10.4333,"After"
"NeuseDown1",21:45:00,2017-12-01,10.4233,"After"
"NeuseDown1",22:00:00,2017-12-01,10.4133,"After"
"NeuseDown1",22:15:00,2017-12-01,10.3733,"After"
"NeuseDown1",22:30:00,2017-12-01,10.36,"After"
"NeuseDown1",22:45:00,2017-12-01,10.3633,"After"
"NeuseDown1",23:00:00,2017-12-01,10.3233,"After"
"NeuseDown1",23:15:00,2017-12-01,10.33,"After"
"NeuseDown1",23:30:00,2017-12-01,10.3167,"After"
"NeuseDown1",23:45:00,2017-12-01,10.3033,"After"
"NeuseDown1",00:00:00,2017-12-02,10.31,"After"
"NeuseDown1",00:15:00,2017-12-02,10.2933,"After"
"NeuseDown1",00:30:00,2017-12-02,10.28,"After"
"NeuseDown1",00:45:00,2017-12-02,10.2767,"After"
"NeuseDown1",01:00:00,2017-12-02,10.2633,"After"
"NeuseDown1",01:15:00,2017-12-02,10.2567,"After"
"NeuseDown1",01:30:00,2017-12-02,10.25,"After"
"NeuseDown1",01:45:00,2017-12-02,10.2333,"After"
"NeuseDown1",02:00:00,2017-12-02,10.2,"After"
"NeuseDown1",02:15:00,2017-12-02,10.2033,"After"
"NeuseDown1",02:30:00,2017-12-02,10.2,"After"
"NeuseDown1",02:45:00,2017-12-02,10.1733,"After"
"NeuseDown1",03:00:00,2017-12-02,10.1667,"After"
"NeuseDown1",03:15:00,2017-12-02,10.15,"After"
"NeuseDown1",03:30:00,2017-12-02,10.12,"After"
"NeuseDown1",03:45:00,2017-12-02,10.11,"After"
"NeuseDown1",04:00:00,2017-12-02,10.1067,"After"
"NeuseDown1",04:15:00,2017-12-02,10.0867,"After"
"NeuseDown1",04:30:00,2017-12-02,10.0667,"After"
"NeuseDown1",04:45:00,2017-12-02,10.05,"After"
"NeuseDown1",05:00:00,2017-12-02,10.0367,"After"
"NeuseDown1",05:15:00,2017-12-02,10.02,"After"
"NeuseDown1",05:30:00,2017-12-02,10.0067,"After"
"NeuseDown1",05:45:00,2017-12-02,10.01,"After"
"NeuseDown1",06:00:00,2017-12-02,9.98,"After"
"NeuseDown1",06:15:00,2017-12-02,9.99667,"After"
"NeuseDown1",06:30:00,2017-12-02,9.97333,"After"
"NeuseDown1",06:45:00,2017-12-02,9.95667,"After"
"NeuseDown1",07:00:00,2017-12-02,9.92,"After"
"NeuseDown1",07:15:00,2017-12-02,9.9,"After"
"NeuseDown1",07:30:00,2017-12-02,9.88333,"After"
"NeuseDown1",07:45:00,2017-12-02,9.87333,"After"
"NeuseDown1",08:00:00,2017-12-02,9.87333,"After"
"NeuseDown1",08:15:00,2017-12-02,9.87,"After"
"NeuseDown1",08:30:00,2017-12-02,9.88,"After"
"NeuseDown1",08:45:00,2017-12-02,9.89,"After"
"NeuseDown1",09:00:00,2017-12-02,9.86,"After"
"NeuseDown1",09:15:00,2017-12-02,9.86333,"After"
"NeuseDown1",09:30:00,2017-12-02,9.85,"After"
"NeuseDown1",09:45:00,2017-12-02,9.81667,"After"
"NeuseDown1",10:00:00,2017-12-02,9.79,"After"
"NeuseDown1",10:15:00,2017-12-02,9.83,"After"
"NeuseDown1",10:30:00,2017-12-02,9.85,"After"
"NeuseDown1",10:45:00,2017-12-02,9.82,"After"
"NeuseDown1",11:00:00,2017-12-02,9.83,"After"
"NeuseDown1",11:15:00,2017-12-02,9.85,"After"
"NeuseDown1",11:30:00,2017-12-02,9.86,"After"
"NeuseDown1",11:45:00,2017-12-02,9.79,"After"
"NeuseDown1",12:00:00,2017-12-02,9.83667,"After"
"NeuseDown1",12:15:00,2017-12-02,9.79667,"After"
"NeuseDown1",12:30:00,2017-12-02,9.83667,"After"
"NeuseDown1",12:45:00,2017-12-02,9.92667,"After"
"NeuseDown1",13:00:00,2017-12-02,9.96333,"After"
"NeuseDown1",13:15:00,2017-12-02,9.99667,"After"
"NeuseDown1",13:30:00,2017-12-02,10.0467,"After"
"NeuseDown1",13:45:00,2017-12-02,10.0933,"After"
"NeuseDown1",14:00:00,2017-12-02,10.1267,"After"
"NeuseDown1",14:15:00,2017-12-02,10.1433,"After"
"NeuseDown1",14:30:00,2017-12-02,10.16,"After"
"NeuseDown1",14:45:00,2017-12-02,10.1967,"After"
"NeuseDown1",15:00:00,2017-12-02,10.21,"After"
"NeuseDown1",15:15:00,2017-12-02,10.22,"After"
"NeuseDown1",15:30:00,2017-12-02,10.2533,"After"
"NeuseDown1",15:45:00,2017-12-02,10.28,"After"
"NeuseDown1",16:00:00,2017-12-02,10.3,"After"
"NeuseDown1",16:15:00,2017-12-02,10.29,"After"
"NeuseDown1",16:30:00,2017-12-02,10.3,"After"
"NeuseDown1",16:45:00,2017-12-02,10.33,"After"
"NeuseDown1",17:00:00,2017-12-02,10.35,"After"
"NeuseDown1",17:15:00,2017-12-02,10.3333,"After"
"NeuseDown1",17:30:00,2017-12-02,10.34,"After"
"NeuseDown1",17:45:00,2017-12-02,10.34,"After"
"NeuseDown1",18:00:00,2017-12-02,10.3533,"After"
"NeuseDown1",18:15:00,2017-12-02,10.37,"After"
"NeuseDown1",18:30:00,2017-12-02,10.3867,"After"
"NeuseDown1",18:45:00,2017-12-02,10.4267,"After"
"NeuseDown1",19:00:00,2017-12-02,10.45,"After"
"NeuseDown1",19:15:00,2017-12-02,10.4,"After"
"NeuseDown1",19:30:00,2017-12-02,10.3633,"After"
"NeuseDown1",19:45:00,2017-12-02,10.36,"After"
